Timestamp (UTC),Open,High,Low,Close,FCPO Aug22: Volume
2021-11-11,4036,4048,3983,4044,2292
2021-11-12,4074,4085,4051,4051,360
2021-11-15,4043,4096,4021,4074,798
2021-11-16,4100,4108,4050,4058,433
2021-11-17,4105,4163,4094,4159,839
2021-11-18,4151,4179,4147,4174,1170
2021-11-19,4169,4210,4165,4165,922
2021-11-22,4133,4144,4094,4144,255
2021-11-23,4178,4180,4051,4073,573
2021-11-24,4107,4192,4104,4164,1428
2021-11-25,4190,4220,4190,4194,507
2021-11-26,4208,4209,4120,4140,248
2021-11-29,4171,4171,4049,4049,1713
2021-11-30,3991,3991,3793,3858,3142
2021-12-01,3876,3918,3845,3888,1079
2021-12-02,3859,3863,3795,3862,1867
2021-12-06,4009,4039,3995,4003,2026
2021-12-07,4042,4144,4042,4142,1045
2021-12-08,4130,4144,4025,4073,1246
2021-12-09,4064,4127,4032,4040,1069
2021-12-10,4004,4080,3988,4028,936
2021-12-13,3988,4050,3967,4003,2180
2021-12-14,4038,4045,3917,3945,2593
2021-12-15,3958,3959,3808,3838,3991
2021-12-16,3869,3984,3869,3966,2111
2021-12-17,4036,4081,3980,3980,1559
2021-12-20,3983,3993,3880,3880,1028
2021-12-21,3941,3977,3910,3958,411
2021-12-22,3980,4020,3950,3999,1009
2021-12-23,4023,4059,3974,3983,988
2021-12-24,4022,4117,4022,4112,1852
2021-12-27,4119,4122,4117,4117,253
2021-12-28,4101,4230,4097,4191,940
2021-12-29,4136,4136,4082,4082,1020
2021-12-30,4100,4107,4065,4065,434
2021-12-31,4066,4137,4065,4112,653
2022-01-03,4222,4307,4222,4278,528
2022-01-04,4219,4270,4197,4232,1732
2022-01-05,4257,4359,4251,4345,2717
2022-01-06,4325,4351,4275,4300,1574
2022-01-07,4334,4334,4286,4313,713
2022-01-10,4317,4405,4317,4326,1253
2022-01-11,4318,4385,4298,4382,1206
2022-01-12,4367,4399,4327,4327,1360
2022-01-13,4391,4430,4369,4429,2277
2022-01-14,4397,4450,4338,4404,1974
2022-01-17,4396,4495,4370,4482,1119
2022-01-19,4577,4624,4558,4568,4608
2022-01-20,4599,4683,4599,4628,5227
2022-01-21,4658,4791,4640,4791,2773
2022-01-24,4773,4824,4665,4694,3366
2022-01-25,4695,4695,4647,4682,2372
2022-01-26,4664,4746,4658,4733,1551
2022-01-27,4800,4844,4790,4797,3399
2022-01-28,4824,4974,4818,4974,2610
2022-01-31,5034,5034,4998,4998,372
2022-02-03,4893,4900,4874,4884,956
2022-02-04,4883,4988,4869,4975,1629
2022-02-07,5093,5093,4870,4958,2587
2022-02-08,4998,5010,4860,4949,6099
2022-02-09,4906,5040,4810,5022,5384
2022-02-10,4988,5010,4936,4942,3468
2022-02-11,4936,4992,4907,4956,2373
2022-02-14,5024,5060,4980,5019,2188
2022-02-15,4998,5100,4960,4994,3683
2022-02-16,5020,5062,4910,4977,3485
2022-02-17,5018,5078,4980,5012,3288
2022-02-18,5055,5117,5043,5075,3039
2022-02-21,5121,5205,5121,5171,2535
2022-02-22,5155,5294,5155,5279,3424
2022-02-23,5228,5432,5212,5379,5265
2022-02-24,5404,5750,5402,5750,8015
2022-02-25,5731,5731,5202,5310,7572
2022-02-28,5500,5610,5430,5500,5536
2022-03-01,5451,5761,5432,5745,7105
2022-03-02,5800,5878,5400,5720,12306
2022-03-03,5786,6105,5758,5998,6728
2022-03-04,6056,6056,5650,5734,6070
2022-03-07,5888,5941,5693,5879,3216
2022-03-08,5790,5900,5700,5778,4455
2022-03-09,5754,6340,5754,6165,6065
2022-03-10,6043,6107,5888,5980,4069
2022-03-11,6088,6099,5761,5774,4678
2022-03-14,5668,5790,5436,5642,7579
2022-03-15,5500,5601,5280,5519,5701
2022-03-16,5436,5811,5433,5800,4795
2022-03-17,5758,5900,5541,5746,9386
2022-03-18,5765,5856,5512,5512,6148
2022-03-21,5677,5783,5598,5603,4491
2022-03-22,5615,5766,5615,5735,4276
2022-03-23,5717,5885,5673,5863,4889
2022-03-24,5884,6022,5634,5666,6412
2022-03-25,5660,5775,5631,5745,5072
2022-03-28,5781,5785,5681,5705,2148
2022-03-29,5673,5769,5584,5726,4578
2022-03-30,5600,5656,5576,5630,3881
2022-03-31,5637,5681,5425,5437,5721
2022-04-01,5510,5558,5222,5277,8561
2022-04-04,5280,5404,5280,5342,4289
2022-04-05,5376,5575,5359,5551,2703
2022-04-06,5559,5652,5485,5573,5125
2022-04-07,5597,5641,5470,5533,5552
2022-04-08,5533,5668,5526,5646,4688
2022-04-11,5585,5762,5578,5685,6292
2022-04-12,5669,5868,5658,5868,5508
2022-04-13,5880,5930,5760,5814,6565
2022-04-14,5843,6035,5822,5967,7560
2022-04-15,5985,6217,5942,6181,3924
2022-04-18,6184,6308,6184,6302,7257
2022-04-20,6302,6378,6101,6111,9870
2022-04-21,6142,6231,6123,6124,5735
2022-04-22,6102,6209,6037,6160,9484
2022-04-25,6366,6512,5843,5970,17789
2022-04-26,5961,6192,5957,6140,9588
2022-04-27,6155,6670,6155,6600,13274
2022-04-28,6753,6764,6398,6579,10937
2022-04-29,6579,6873,6532,6752,11735
2022-05-05,6554,6576,6408,6419,12474
2022-05-06,6431,6531,6111,6160,16893
2022-05-09,6208,6272,6127,6193,6836
2022-05-10,6172,6251,6063,6106,8142
2022-05-11,6131,6345,6085,6255,10736
2022-05-12,6240,6313,6061,6130,10830
2022-05-13,6136,6264,6123,6133,9191
2022-05-17,6166,6215,6010,6114,21284
2022-05-18,6130,6201,6095,6136,20288
2022-05-19,6145,6169,6003,6074,28534
2022-05-20,5967,6325,5925,6119,45978
2022-05-23,6153,6285,6116,6268,19878
2022-05-24,6242,6564,6231,6470,29447
2022-05-25,6487,6524,6370,6389,27640
2022-05-26,6374,6589,6289,6539,30752
2022-05-27,6533,6698,6345,6351,33978
2022-05-30,6360,6381,6209,6238,27242
2022-05-31,6225,6381,6204,6312,28667
2022-06-01,6304,6390,6221,6360,24278
2022-06-02,6381,6544,6334,6465,24815
2022-06-03,6506,6632,6368,6445,23100
2022-06-07,6423,6574,6406,6520,20813
2022-06-08,6499,6616,6408,6464,27243
2022-06-09,6485,6485,6151,6208,28912
2022-06-10,6157,6277,5900,5940,28057
2022-06-13,5952,5996,5726,5798,29792
2022-06-14,5800,5879,5750,5857,24927
2022-06-15,5879,5879,5604,5653,27140
2022-06-16,5680,5730,5467,5542,15124
2022-06-17,5525,5545,5418,5524,8601
2022-06-20,5303,5320,5040,5054,10799
2022-06-21,5084,5176,4918,5062,8527
2022-06-22,5063,5092,4559,4563,7023
2022-06-23,4600,4854,4573,4801,7663
2022-06-24,4808,4977,4571,4699,6123
2022-06-27,4712,5025,4712,4971,5805
2022-06-28,4989,5117,4835,5058,5070
2022-06-29,5063,5068,4943,4964,5395
2022-06-30,4979,5039,4870,4985,4354
2022-07-01,4950,4964,4643,4781,8388
2022-07-04,4673,4714,4299,4402,5950
2022-07-05,4463,4472,4190,4191,4886
2022-07-06,4189,4197,3753,4068,7052
2022-07-07,4046,4202,3870,4120,5117
2022-07-08,4143,4305,4044,4139,3489
2022-07-12,4176,4245,4083,4092,2787
2022-07-13,4077,4077,3730,3745,4196
2022-07-14,3687,3920,3449,3537,3660
2022-07-15,3629,3700,3471,3560,3141
2022-07-18,3688,3913,3648,3881,2674
2022-07-19,3992,4035,3779,3815,2813
2022-07-20,3795,3984,3795,3914,1391
2022-07-21,3904,3921,3680,3704,1019
2022-07-22,3725,3799,3667,3726,1321
2022-07-25,3728,3837,3696,3708,1452
2022-07-26,3800,3956,3787,3861,1160
2022-07-27,3751,3935,3750,3910,1040
2022-07-28,3911,4096,3911,4030,671
2022-07-29,4050,4360,4050,4360,911
2022-08-01,4100,4174,4073,4113,408
2022-08-02,3941,4020,3941,3943,35
2022-08-03,4042,4070,4042,4070,27
2022-08-04,3930,3940,3909,3909,30
2022-08-05,4000,4020,4000,4020,16
2022-08-08,4100,4140,4100,4133,60
2022-08-09,4170,4180,4170,4170,40
2022-08-10,4134,4192,4134,4189,62
2022-08-11,4210,4225,4192,4192,78
2022-08-12,4300,4430,4300,4430,37
