Timestamp (UTC),Open,High,Low,Close,FCPO Oct22: Volume
2022-01-13,4265,4276,4239,4276,685
2022-01-14,4258,4308,4196,4275,612
2022-01-17,4269,4327,4269,4327,319
2022-01-19,4437,4440,4396,4397,1545
2022-01-20,4447,4485,4426,4448,1364
2022-01-21,4455,4586,4454,4586,2697
2022-01-24,4613,4615,4468,4504,1398
2022-01-25,4476,4511,4460,4497,826
2022-01-26,4542,4559,4523,4549,398
2022-01-27,4564,4648,4564,4610,1202
2022-01-28,4658,4785,4625,4767,805
2022-01-31,4826,4833,4764,4764,95
2022-02-03,4750,4750,4705,4706,315
2022-02-04,4702,4799,4702,4799,699
2022-02-07,4907,4907,4675,4743,1220
2022-02-08,4782,4782,4680,4782,1282
2022-02-09,4699,4824,4630,4809,1877
2022-02-10,4772,4798,4760,4760,960
2022-02-11,4746,4792,4711,4775,1185
2022-02-14,4818,4826,4783,4799,1254
2022-02-15,4827,4880,4758,4770,1124
2022-02-16,4760,4842,4715,4795,847
2022-02-17,4811,4870,4770,4827,1034
2022-02-18,4870,4895,4825,4871,1296
2022-02-21,4942,4990,4941,4960,1126
2022-02-22,4947,5070,4941,5063,1340
2022-02-23,5022,5197,5022,5140,1308
2022-02-24,5189,5535,5189,5535,2883
2022-02-25,5480,5480,5035,5136,2204
2022-02-28,5337,5387,5277,5280,2315
2022-03-01,5270,5509,5264,5509,2956
2022-03-02,5575,5641,5161,5457,4948
2022-03-03,5557,5848,5557,5771,3687
2022-03-04,5771,5772,5475,5554,3420
2022-03-07,5696,5732,5521,5692,1392
2022-03-08,5666,5722,5624,5624,2079
2022-03-09,5597,6092,5597,5932,2676
2022-03-10,5805,5910,5645,5807,2230
2022-03-11,5731,5739,5598,5612,3764
2022-03-14,5493,5650,5300,5493,5929
2022-03-15,5460,5460,5167,5407,4640
2022-03-16,5320,5683,5320,5675,2193
2022-03-17,5696,5755,5470,5665,3995
2022-03-18,5642,5769,5458,5464,4166
2022-03-21,5580,5700,5518,5548,1969
2022-03-22,5554,5668,5545,5629,3365
2022-03-23,5605,5744,5569,5743,3350
2022-03-24,5801,5844,5535,5553,3697
2022-03-25,5564,5662,5554,5656,2208
2022-03-28,5691,5700,5602,5612,907
2022-03-29,5588,5669,5515,5632,2366
2022-03-30,5522,5562,5500,5549,1962
2022-03-31,5582,5595,5370,5370,3016
2022-04-01,5462,5494,5170,5239,3819
2022-04-04,5240,5340,5240,5303,2306
2022-04-05,5316,5490,5316,5490,1283
2022-04-06,5490,5565,5431,5489,2630
2022-04-07,5486,5560,5408,5458,3398
2022-04-08,5461,5576,5441,5568,2294
2022-04-11,5525,5648,5525,5556,3918
2022-04-12,5536,5733,5535,5730,2254
2022-04-13,5727,5787,5624,5660,3787
2022-04-14,5680,5850,5673,5772,2767
2022-04-15,5793,6025,5749,5996,2433
2022-04-18,6016,6104,6010,6092,3079
2022-04-20,6142,6155,5873,5873,5047
2022-04-21,5915,6003,5901,5913,3195
2022-04-22,5871,6005,5840,5965,2729
2022-04-25,6159,6250,5650,5763,6813
2022-04-26,5753,5960,5745,5880,4118
2022-04-27,5909,6351,5909,6350,6536
2022-04-28,6385,6426,6106,6250,5157
2022-04-29,6270,6500,6201,6391,4209
2022-05-05,6170,6185,6117,6131,3154
2022-05-06,6213,6246,5932,5970,6474
2022-05-09,6005,6082,5952,6019,2570
2022-05-10,5982,6074,5908,5951,4194
2022-05-11,5966,6125,5929,6059,3941
2022-05-12,6046,6099,5878,5955,3092
2022-05-13,5961,6075,5954,5970,2594
2022-05-17,5992,6037,5856,5945,3088
2022-05-18,5972,6025,5923,5960,2615
2022-05-19,5997,5999,5846,5910,3493
2022-05-20,5841,6126,5775,5936,8873
2022-05-23,6023,6104,5964,6070,2604
2022-05-24,6079,6292,6048,6212,5668
2022-05-25,6212,6237,6094,6113,5674
2022-05-26,6100,6266,6012,6207,6647
2022-05-27,6186,6320,6040,6044,7909
2022-05-30,6056,6111,5939,5951,6401
2022-05-31,5931,6088,5930,6035,6389
2022-06-01,6039,6105,5979,6064,4801
2022-06-02,6078,6200,6066,6110,7051
2022-06-03,6137,6252,6064,6146,6017
2022-06-07,6126,6278,6126,6217,5565
2022-06-08,6195,6310,6146,6205,4715
2022-06-09,6213,6213,5926,5975,6375
2022-06-10,5954,6046,5670,5700,10295
2022-06-13,5691,5762,5523,5571,9734
2022-06-14,5571,5677,5557,5663,7760
2022-06-15,5661,5675,5454,5515,11854
2022-06-16,5537,5562,5365,5451,12243
2022-06-17,5440,5453,5327,5429,8737
2022-06-20,5230,5256,4940,4950,13243
2022-06-21,4972,5025,4839,4939,10174
2022-06-22,4946,4980,4459,4464,12100
2022-06-23,4498,4768,4498,4731,13897
2022-06-24,4750,4946,4515,4667,11439
2022-06-27,4645,4949,4645,4899,6124
2022-06-28,4905,5011,4767,4959,8767
2022-06-29,4966,4966,4836,4887,7209
2022-06-30,4897,4956,4797,4892,6358
2022-07-01,4886,4886,4528,4692,11899
2022-07-04,4580,4618,4223,4342,10319
2022-07-05,4360,4420,4151,4176,13824
2022-07-06,4174,4187,3749,4069,23182
2022-07-07,4064,4236,3878,4173,14534
2022-07-08,4179,4343,4082,4188,13489
2022-07-12,4248,4305,4120,4151,9057
2022-07-13,4095,4114,3774,3784,18794
2022-07-14,3742,3969,3524,3624,23723
2022-07-15,3662,3786,3550,3630,21858
2022-07-18,3730,3964,3717,3937,29584
2022-07-19,3970,4077,3795,3835,37594
2022-07-20,3782,4036,3779,3937,35675
2022-07-21,3933,3967,3688,3722,28284
2022-07-22,3741,3813,3645,3700,30519
2022-07-25,3744,3785,3622,3646,26410
2022-07-26,3685,3902,3685,3788,33501
2022-07-27,3810,3880,3669,3824,34128
2022-07-28,3860,4024,3802,3961,33199
2022-07-29,3983,4306,3956,4306,32535
2022-08-01,4201,4213,4050,4073,29972
2022-08-02,4043,4060,3829,3841,29629
2022-08-03,3838,3973,3763,3860,23199
2022-08-04,3933,3940,3690,3818,29146
2022-08-05,3846,3936,3805,3900,18800
2022-08-08,4000,4118,3977,4076,19875
2022-08-09,4090,4193,4011,4125,25421
2022-08-10,4162,4190,4024,4106,18789
2022-08-11,4138,4274,4120,4268,20210
2022-08-12,4277,4495,4255,4420,29127
2022-08-15,4339,4364,4101,4113,21740
2022-08-16,4110,4307,4083,4168,10808
2022-08-17,4196,4236,4131,4189,8236
2022-08-18,4185,4185,4040,4054,7281
2022-08-19,4069,4186,4001,4105,6117
2022-08-22,4215,4282,4128,4152,4768
2022-08-23,4169,4247,4097,4237,4184
2022-08-24,4215,4349,4100,4303,6012
2022-08-25,4295,4336,4228,4253,2898
2022-08-26,4236,4305,4164,4178,3673
2022-08-29,4220,4257,4154,4171,5575
2022-08-30,4195,4204,4090,4125,7883
2022-09-01,4187,4187,3974,3974,3710
2022-09-02,3973,3996,3829,3897,3550
2022-09-05,3961,3962,3868,3899,2264
2022-09-06,3904,3930,3752,3779,3739
2022-09-07,3793,3827,3624,3682,7072
2022-09-08,3664,3722,3449,3509,5428
2022-09-09,3512,3668,3509,3550,3576
2022-09-12,3542,3646,3531,3629,3264
2022-09-13,3650,3845,3622,3839,2529
2022-09-14,3785,3815,3707,3780,2381
2022-09-15,3764,3774,3615,3670,2202
2022-09-19,3722,3770,3586,3608,2286
2022-09-20,3614,3720,3560,3677,820
2022-09-21,3653,3840,3600,3816,1922
2022-09-22,3713,3805,3713,3762,484
2022-09-23,3768,3768,3668,3674,539
2022-09-26,3550,3566,3372,3483,902
2022-09-27,3488,3510,3405,3464,911
2022-09-28,3460,3480,3143,3145,713
2022-09-29,3214,3321,3186,3280,567
2022-09-30,3330,3357,3300,3330,416
2022-10-03,3307,3319,3300,3319,21
2022-10-04,3347,3490,3345,3490,406
2022-10-05,3620,3620,3509,3550,126
2022-10-06,3625,3650,3585,3586,76
2022-10-07,3593,3631,3560,3630,13
2022-10-11,3540,3540,3508,3522,11
2022-10-13,3550,3550,3550,3550,30
2022-10-14,3650,3650,3650,3650,10
