Timestamp (UTC),Open,High,Low,Close,FCPO Oct23: Volume
2023-02-13,3862,3865,3809,3837,158
2023-02-14,3842,3881,3842,3870,977
2023-02-15,3892,3895,3843,3864,488
2023-02-16,3855,3990,3855,3972,1893
2023-02-17,3960,4062,3956,4024,1703
2023-02-20,4041,4075,4036,4037,1972
2023-02-21,4058,4058,4015,4015,1626
2023-02-22,4018,4078,3997,4008,1806
2023-02-23,4039,4070,4016,4069,2267
2023-02-24,4065,4091,4023,4029,1717
2023-02-27,4012,4080,3999,4066,1187
2023-02-28,4064,4064,3994,3994,955
2023-03-01,4020,4068,4020,4030,952
2023-03-02,4049,4150,4042,4119,2978
2023-03-03,4094,4173,4093,4158,1067
2023-03-06,4115,4130,4090,4111,478
2023-03-07,4115,4122,4046,4046,440
2023-03-08,4047,4047,3968,4022,854
2023-03-09,4010,4074,3985,4036,821
2023-03-10,4047,4050,3925,3928,1576
2023-03-13,3940,3958,3864,3876,1355
2023-03-14,3832,3887,3819,3826,1742
2023-03-15,3837,3885,3837,3848,2403
2023-03-16,3820,3829,3782,3789,5230
2023-03-17,3780,3852,3759,3787,4228
2023-03-20,3764,3769,3666,3690,5306
2023-03-21,3716,3744,3660,3678,2825
2023-03-22,3685,3700,3553,3564,5856
2023-03-23,3576,3584,3491,3496,5458
2023-03-24,3510,3555,3431,3432,5668
2023-03-27,3490,3514,3445,3488,2739
2023-03-28,3509,3562,3479,3555,3788
2023-03-29,3543,3573,3525,3559,1659
2023-03-30,3557,3628,3544,3608,2049
2023-03-31,3598,3602,3550,3590,2080
2023-04-03,3685,3701,3638,3686,2414
2023-04-04,3658,3747,3657,3734,1886
2023-04-05,3718,3719,3648,3652,3679
2023-04-06,3651,3682,3600,3600,2300
2023-04-07,3599,3631,3558,3596,2811
2023-04-10,3560,3612,3530,3604,2391
2023-04-11,3545,3614,3545,3599,3355
2023-04-12,3602,3627,3511,3528,4743
2023-04-13,3547,3566,3467,3511,4613
2023-04-14,3498,3537,3445,3471,3630
2023-04-17,3470,3533,3470,3532,2284
2023-04-18,3540,3694,3530,3681,3777
2023-04-19,3667,3700,3615,3629,4041
2023-04-20,3629,3673,3587,3619,6015
2023-04-25,3536,3574,3497,3550,4437
2023-04-26,3518,3537,3491,3503,3165
2023-04-27,3509,3524,3375,3380,5592
2023-04-28,3407,3425,3246,3310,8985
2023-05-02,3338,3391,3330,3357,4016
2023-05-03,3367,3400,3318,3352,3533
2023-05-05,3438,3516,3432,3491,7321
2023-05-08,3536,3662,3536,3644,4739
2023-05-09,3630,3643,3539,3617,5582
2023-05-10,3585,3595,3530,3544,5891
2023-05-11,3534,3547,3439,3467,4124
2023-05-12,3446,3500,3402,3496,2947
2023-05-15,3398,3511,3398,3447,3949
2023-05-16,3484,3484,3396,3415,7214
2023-05-17,3415,3423,3355,3406,9306
2023-05-18,3377,3415,3352,3367,5179
2023-05-19,3353,3463,3353,3463,5165
2023-05-22,3375,3424,3361,3402,1407
2023-05-23,3394,3434,3350,3364,3508
2023-05-24,3388,3418,3356,3393,4741
2023-05-25,3385,3512,3375,3485,5485
2023-05-26,3485,3577,3470,3557,5829
2023-05-29,3503,3557,3480,3542,2748
2023-05-30,3527,3534,3398,3404,6047
2023-05-31,3396,3400,3229,3233,10748
2023-06-01,3230,3307,3229,3303,4318
2023-06-02,3320,3413,3296,3393,3260
2023-06-06,3410,3415,3299,3318,5463
2023-06-07,3308,3369,3290,3324,3299
2023-06-08,3322,3349,3264,3271,4932
2023-06-09,3287,3409,3282,3380,3556
2023-06-12,3402,3402,3322,3363,3231
2023-06-13,3363,3444,3330,3425,4243
2023-06-14,3447,3529,3422,3446,7369
2023-06-15,3461,3521,3428,3506,4174
2023-06-16,3521,3784,3518,3733,11121
2023-06-19,3743,3798,3712,3763,6645
2023-06-20,3752,3785,3723,3724,2164
2023-06-21,3719,3755,3583,3614,5843
2023-06-22,3594,3636,3537,3570,4204
2023-06-23,3538,3671,3527,3617,5182
2023-06-26,3681,3718,3627,3717,3363
2023-06-27,3717,3753,3670,3670,5242
2023-06-28,3671,3797,3651,3749,6032
2023-06-30,3810,3823,3774,3780,8079
2023-07-03,3970,3983,3915,3976,9201
2023-07-04,3975,3975,3871,3873,8785
2023-07-05,3881,3928,3848,3867,10985
2023-07-06,3880,3925,3869,3918,9160
2023-07-07,3916,3916,3838,3849,13496
2023-07-10,3817,3950,3814,3940,6260
2023-07-11,3926,3985,3875,3898,8708
2023-07-12,3913,3947,3896,3932,5490
2023-07-13,3936,3962,3837,3880,14051
2023-07-14,3895,3947,3829,3895,16664
2023-07-17,3893,3945,3861,3933,17901
2023-07-18,3927,3956,3870,3894,28034
2023-07-20,3962,4050,3954,4047,34503
2023-07-21,4035,4080,4006,4043,39458
2023-07-24,3989,4209,3962,4168,35291
2023-07-25,4146,4162,4042,4070,32064
2023-07-26,4062,4150,4040,4063,33642
2023-07-27,4061,4088,4020,4027,27633
2023-07-28,4039,4039,3944,4003,30746
2023-07-31,3928,3952,3870,3885,21637
2023-08-01,3878,3917,3832,3869,24787
2023-08-02,3868,3946,3855,3917,21728
2023-08-03,3915,3931,3817,3824,27392
2023-08-04,3837,3888,3809,3865,28820
2023-08-07,3853,3886,3754,3771,28201
2023-08-08,3769,3787,3683,3692,28830
2023-08-09,3687,3778,3662,3765,25271
2023-08-10,3770,3803,3717,3727,27559
2023-08-11,3733,3770,3690,3720,21592
2023-08-14,3749,3757,3683,3695,19190
2023-08-15,3686,3842,3681,3788,25460
2023-08-16,3800,3845,3798,3836,9019
2023-08-17,3837,3922,3812,3910,7570
2023-08-18,3901,3954,3856,3862,6354
2023-08-21,3947,3970,3895,3924,5042
2023-08-22,3927,3929,3847,3857,4696
2023-08-23,3866,3888,3798,3822,5533
2023-08-24,3832,3921,3823,3868,7765
2023-08-25,3858,3940,3840,3940,11121
2023-08-28,3940,3940,3870,3875,7360
2023-08-29,3880,3924,3866,3884,8127
2023-08-30,3885,3969,3875,3969,6507
2023-09-01,3944,4014,3941,3989,2325
2023-09-04,3943,3962,3901,3942,2081
2023-09-05,3932,3932,3853,3855,2745
2023-09-06,3871,3887,3793,3822,5531
2023-09-07,3824,3834,3761,3776,1850
2023-09-08,3775,3775,3715,3752,3071
2023-09-11,3772,3777,3636,3651,4465
2023-09-12,3650,3710,3608,3623,6532
2023-09-13,3632,3681,3607,3681,4190
2023-09-14,3676,3726,3653,3705,2046
2023-09-15,3715,3756,3713,3734,1723
2023-09-18,3675,3747,3664,3682,588
2023-09-19,3681,3701,3619,3701,528
2023-09-20,3682,3694,3660,3669,953
2023-09-21,3665,3665,3610,3652,1221
2023-09-22,3665,3665,3610,3640,859
2023-09-25,3661,3690,3635,3676,437
2023-09-26,3675,3675,3600,3606,1759
2023-09-27,3600,3702,3598,3678,685
2023-09-29,3664,3742,3664,3689,513
2023-10-02,3636,3667,3629,3646,294
2023-10-03,3686,3686,3640,3640,298
2023-10-04,3630,3670,3625,3643,434
2023-10-05,3641,3641,3561,3561,568
2023-10-06,3570,3585,3550,3565,287
2023-10-09,3620,3621,3570,3575,442
2023-10-10,3550,3556,3521,3545,70
2023-10-11,3555,3585,3533,3533,261
2023-10-12,3571,3615,3562,3615,99
2023-10-13,3620,3680,3620,3680,40
