Timestamp (UTC),Open,High,Low,Close,FCPO Apr23: Volume
2022-06-30,4944,5023,4900,4972,416
2022-07-01,4978,4980,4690,4812,1223
2022-07-04,4710,4762,4456,4529,1128
2022-07-05,4609,4609,4389,4389,615
2022-07-06,4320,4320,4000,4270,1238
2022-07-07,4227,4393,4112,4371,767
2022-07-08,4444,4507,4348,4469,1267
2022-07-12,4490,4490,4370,4370,1080
2022-07-13,4311,4321,4127,4127,1227
2022-07-14,4115,4260,3853,3940,1618
2022-07-15,4006,4065,3880,3939,973
2022-07-18,4070,4232,4035,4199,1763
2022-07-19,4278,4278,4066,4077,1077
2022-07-20,4142,4248,4142,4173,624
2022-07-21,4195,4195,3906,3957,2015
2022-07-22,3967,4005,3909,3933,1620
2022-07-25,3977,4017,3874,3902,420
2022-07-26,3927,4101,3927,4012,639
2022-07-27,4025,4050,3850,4044,1092
2022-07-28,4017,4217,4017,4200,365
2022-07-29,4208,4520,4208,4505,2116
2022-08-01,4477,4477,4331,4357,1833
2022-08-02,4303,4303,4125,4125,1580
2022-08-03,4146,4216,4078,4150,2780
2022-08-04,4197,4197,4001,4045,5935
2022-08-05,4082,4126,4045,4076,2111
2022-08-08,4178,4281,4178,4255,385
2022-08-09,4270,4345,4206,4321,1247
2022-08-10,4300,4306,4213,4259,1326
2022-08-11,4282,4410,4282,4410,953
2022-08-12,4397,4616,4386,4614,2475
2022-08-15,4488,4488,4345,4345,613
2022-08-16,4327,4423,4293,4331,1752
2022-08-17,4325,4373,4325,4356,605
2022-08-18,4303,4308,4192,4202,949
2022-08-19,4239,4309,4167,4204,1859
2022-08-22,4394,4394,4282,4296,1691
2022-08-23,4315,4378,4226,4348,3643
2022-08-24,4428,4445,4180,4408,3135
2022-08-25,4404,4435,4367,4393,586
2022-08-26,4368,4399,4302,4302,1597
2022-08-29,4352,4374,4307,4330,1641
2022-08-30,4351,4371,4262,4322,2561
2022-09-01,4373,4373,4155,4166,765
2022-09-02,4123,4128,3995,4068,1301
2022-09-05,4115,4115,4043,4057,2139
2022-09-06,4048,4066,3935,3959,1590
2022-09-07,3977,4002,3848,3874,4339
2022-09-08,3861,3905,3662,3733,4005
2022-09-09,3768,3832,3760,3790,1828
2022-09-12,3836,3862,3794,3861,2630
2022-09-13,3849,4079,3841,4079,4341
2022-09-14,4019,4101,3982,4059,5788
2022-09-15,4044,4055,3914,3964,1997
2022-09-19,3995,4030,3822,3834,1853
2022-09-20,3852,3927,3755,3872,2257
2022-09-21,3852,4034,3795,4008,1977
2022-09-22,3980,4001,3919,3949,981
2022-09-23,3952,3959,3863,3870,1757
2022-09-26,3722,3726,3577,3691,3062
2022-09-27,3681,3729,3599,3676,3363
2022-09-28,3684,3689,3380,3381,4589
2022-09-29,3458,3541,3398,3486,2502
2022-09-30,3496,3599,3448,3574,2696
2022-10-03,3490,3610,3490,3580,1187
2022-10-04,3594,3790,3589,3776,1006
2022-10-05,3795,3965,3758,3779,2506
2022-10-06,3767,3932,3767,3835,1717
2022-10-07,3844,3963,3835,3950,3276
2022-10-11,3888,3921,3793,3798,2909
2022-10-12,3844,3900,3820,3861,3235
2022-10-13,3852,3893,3778,3782,2771
2022-10-14,3730,3997,3724,3948,2899
2022-10-17,3937,3950,3858,3940,3718
2022-10-18,3955,4111,3955,4044,5786
2022-10-19,4066,4185,4047,4130,8934
2022-10-20,4113,4205,4069,4109,6896
2022-10-21,4143,4196,4089,4124,3933
2022-10-25,4250,4256,4120,4127,7945
2022-10-26,4150,4226,4076,4115,6190
2022-10-27,4124,4243,4124,4139,4207
2022-10-28,4172,4177,3970,3992,5405
2022-10-31,4077,4164,4005,4042,4967
2022-11-01,4040,4249,4036,4204,4905
2022-11-02,4247,4400,4213,4364,4478
2022-11-03,4306,4452,4306,4335,4427
2022-11-04,4312,4448,4256,4374,3454
2022-11-07,4314,4456,4314,4444,3542
2022-11-08,4441,4455,4372,4376,7931
2022-11-09,4391,4409,4174,4185,6652
2022-11-10,4179,4248,4103,4167,5785
2022-11-11,4171,4336,4167,4305,5626
2022-11-14,4259,4315,4148,4153,5873
2022-11-15,4173,4210,4022,4055,5022
2022-11-16,4063,4104,3994,4004,3621
2022-11-17,3981,3996,3819,3835,7549
2022-11-21,3820,3909,3780,3845,4515
2022-11-22,3856,4017,3819,4005,5664
2022-11-23,4026,4126,3991,4109,4752
2022-11-24,4067,4201,4019,4027,4757
2022-11-25,4030,4138,4014,4126,3945
2022-11-29,4184,4274,4156,4215,6132
2022-11-30,4251,4261,4175,4237,4287
2022-12-01,4243,4296,4061,4078,10508
2022-12-02,4108,4155,3913,3950,6920
2022-12-05,4028,4094,3958,3984,5201
2022-12-06,3989,4134,3892,4118,9314
2022-12-07,4096,4135,3982,4001,6268
2022-12-08,4042,4060,3909,3974,6707
2022-12-09,4010,4067,3985,4036,2989
2022-12-12,3900,3907,3758,3770,12240
2022-12-13,3796,3962,3784,3904,7409
2022-12-14,3932,4015,3916,3958,5753
2022-12-15,3958,3998,3879,3889,2503
2022-12-16,3904,4005,3878,3915,5749
2022-12-19,3932,3971,3903,3929,3635
2022-12-20,3939,3985,3842,3865,5410
2022-12-21,3880,3969,3842,3957,5573
2022-12-22,3961,3991,3858,3896,5923
2022-12-23,3884,3885,3818,3836,10696
2022-12-27,4038,4118,4001,4101,7764
2022-12-28,4084,4133,4065,4084,5353
2022-12-29,4090,4098,4001,4083,4168
2022-12-30,4103,4233,4070,4161,8585
2023-01-03,4134,4250,4128,4231,8400
2023-01-04,4218,4234,4130,4149,11115
2023-01-05,4142,4150,4039,4081,10879
2023-01-06,4096,4128,4033,4047,10781
2023-01-09,4045,4127,3985,4115,13851
2023-01-10,4103,4105,3928,3987,15494
2023-01-11,3999,4009,3902,3915,13678
2023-01-12,3933,3975,3875,3919,13706
2023-01-13,3936,3942,3840,3846,17919
2023-01-16,3890,3923,3850,3852,15674
2023-01-17,3864,3883,3785,3797,23059
2023-01-18,3830,3894,3805,3868,27995
2023-01-19,3860,3918,3850,3888,20603
2023-01-20,3885,3950,3861,3904,20105
2023-01-25,3845,3859,3721,3753,28120
2023-01-26,3753,3815,3724,3771,15967
2023-01-27,3784,3910,3773,3910,21518
2023-01-30,3946,3991,3916,3930,25939
2023-01-31,3932,3976,3810,3813,21994
2023-02-02,3750,3795,3728,3750,20335
2023-02-03,3750,3870,3731,3848,21405
2023-02-07,3891,3972,3888,3925,23080
2023-02-08,3937,4035,3913,3998,27391
2023-02-09,3981,4007,3937,3974,19305
2023-02-10,3976,3985,3849,3934,24158
2023-02-13,3965,3966,3882,3918,20714
2023-02-14,3929,3978,3906,3955,19054
2023-02-15,3955,3985,3908,3935,20037
2023-02-16,3942,4088,3923,4065,18462
2023-02-17,4060,4164,4060,4130,9167
2023-02-20,4171,4196,4133,4160,8008
2023-02-21,4169,4193,4121,4136,4997
2023-02-22,4147,4217,4133,4141,7800
2023-02-23,4160,4232,4152,4228,6222
2023-02-24,4219,4262,4187,4199,9487
2023-02-27,4168,4236,4143,4216,7967
2023-02-28,4218,4225,4124,4125,6777
2023-03-01,4132,4204,4132,4182,3945
2023-03-02,4203,4399,4183,4283,6633
2023-03-03,4290,4349,4261,4349,2718
2023-03-06,4298,4301,4243,4270,2207
2023-03-07,4262,4275,4190,4202,4097
2023-03-08,4200,4210,4106,4176,3130
2023-03-09,4183,4249,4136,4211,5737
2023-03-10,4206,4242,4098,4117,4720
2023-03-13,4106,4168,4076,4085,4113
2023-03-14,4031,4105,4030,4044,2693
2023-03-15,4065,4108,4056,4056,1896
2023-03-16,4006,4092,4000,4084,2037
2023-03-17,4083,4154,4044,4069,872
2023-03-20,4035,4035,3918,3938,1986
2023-03-21,3964,4006,3915,3939,1718
2023-03-22,3949,3962,3803,3835,1665
2023-03-23,3842,3847,3737,3750,395
2023-03-24,3760,3869,3695,3752,1176
2023-03-27,3783,3889,3762,3886,810
2023-03-28,3896,4013,3880,4013,688
2023-03-29,3990,4034,3958,4031,678
2023-03-30,4015,4112,4010,4112,316
2023-03-31,4125,4132,4010,4058,397
2023-04-03,4122,4175,4105,4168,331
2023-04-04,4215,4237,4207,4237,28
2023-04-05,4190,4206,4190,4204,149
2023-04-06,4232,4245,4189,4191,138
2023-04-07,4226,4231,4178,4220,94
2023-04-10,4218,4349,4214,4348,144
2023-04-11,4329,4344,4300,4300,43
2023-04-12,4200,4203,4170,4200,13
2023-04-13,4100,4100,4100,4100,10
2023-04-14,4150,4200,4100,4100,29
