Timestamp (UTC),Open,High,Low,Close,FCPO Dec23: Volume
2023-06-08,3360,3382,3299,3306,3229
2023-06-09,3325,3442,3325,3411,2796
2023-06-12,3405,3415,3368,3408,1666
2023-06-13,3386,3490,3379,3486,1759
2023-06-14,3486,3561,3468,3482,4065
2023-06-15,3508,3551,3466,3544,3172
2023-06-16,3560,3800,3547,3748,6273
2023-06-19,3768,3808,3730,3778,4104
2023-06-20,3772,3805,3743,3746,1923
2023-06-21,3740,3775,3610,3645,3653
2023-06-22,3610,3660,3579,3602,2038
2023-06-23,3564,3690,3562,3644,2122
2023-06-26,3694,3736,3649,3734,1279
2023-06-27,3744,3768,3683,3683,2079
2023-06-28,3694,3806,3667,3769,3844
2023-06-30,3810,3826,3786,3792,3611
2023-07-03,3979,3988,3927,3975,5329
2023-07-04,3953,3956,3874,3878,5014
2023-07-05,3905,3925,3847,3890,5984
2023-07-06,3900,3936,3892,3931,4910
2023-07-07,3918,3920,3866,3874,4494
2023-07-10,3843,3963,3843,3959,2458
2023-07-11,3948,3992,3889,3900,4306
2023-07-12,3916,3955,3904,3944,2861
2023-07-13,3959,3967,3857,3900,4272
2023-07-14,3912,3956,3857,3912,4669
2023-07-17,3929,3954,3894,3946,2967
2023-07-18,3940,3958,3881,3909,3744
2023-07-20,3965,4057,3964,4050,4678
2023-07-21,4044,4085,4017,4047,7397
2023-07-24,4010,4210,3976,4173,5443
2023-07-25,4143,4162,4047,4070,5347
2023-07-26,4085,4147,4054,4077,8438
2023-07-27,4089,4100,4038,4041,4803
2023-07-28,4047,4050,3972,4025,4589
2023-07-31,3951,3967,3898,3904,4549
2023-08-01,3910,3945,3859,3902,4141
2023-08-02,3900,3972,3886,3945,4343
2023-08-03,3955,3962,3854,3863,5083
2023-08-04,3873,3923,3849,3919,7632
2023-08-07,3910,3929,3813,3827,5691
2023-08-08,3822,3838,3726,3734,7123
2023-08-09,3731,3821,3702,3821,6928
2023-08-10,3814,3836,3755,3768,6301
2023-08-11,3768,3809,3730,3770,3541
2023-08-14,3792,3797,3726,3743,3492
2023-08-15,3738,3881,3727,3821,10365
2023-08-16,3845,3873,3828,3857,5438
2023-08-17,3862,3946,3840,3937,6678
2023-08-18,3919,3981,3877,3877,7315
2023-08-21,3950,3986,3920,3945,4168
2023-08-22,3945,3951,3867,3878,4563
2023-08-23,3882,3905,3815,3843,5531
2023-08-24,3852,3951,3845,3894,7474
2023-08-25,3885,3984,3869,3984,7444
2023-08-28,3976,3988,3931,3941,3899
2023-08-29,3940,3993,3934,3955,5630
2023-08-30,3963,4040,3948,4040,8854
2023-09-01,4028,4094,4017,4065,6745
2023-09-04,4021,4030,3972,4010,7202
2023-09-05,4005,4008,3937,3941,10486
2023-09-06,3953,3980,3910,3931,10192
2023-09-07,3932,3954,3862,3884,6249
2023-09-08,3883,3887,3825,3874,10136
2023-09-11,3895,3910,3760,3770,13926
2023-09-12,3776,3825,3716,3736,14740
2023-09-13,3750,3782,3716,3777,13310
2023-09-14,3771,3825,3753,3812,14205
2023-09-15,3814,3858,3814,3831,13182
2023-09-18,3775,3785,3737,3754,25390
2023-09-19,3746,3763,3690,3748,33175
2023-09-20,3747,3757,3706,3718,23248
2023-09-21,3725,3728,3637,3677,29493
2023-09-22,3682,3702,3644,3680,27773
2023-09-25,3688,3728,3664,3717,23912
2023-09-26,3703,3721,3675,3691,31695
2023-09-27,3684,3806,3676,3773,36240
2023-09-29,3752,3844,3750,3766,28412
2023-10-02,3738,3771,3684,3702,22804
2023-10-03,3718,3762,3693,3707,23578
2023-10-04,3700,3739,3688,3717,22095
2023-10-05,3701,3710,3603,3608,33969
2023-10-06,3610,3632,3563,3601,29808
2023-10-09,3634,3668,3591,3608,20766
2023-10-10,3608,3636,3520,3564,28844
2023-10-11,3575,3611,3547,3552,34732
2023-10-12,3539,3649,3539,3637,31679
2023-10-13,3639,3740,3613,3733,25763
2023-10-16,3750,3773,3723,3767,15902
2023-10-17,3770,3792,3738,3765,12489
2023-10-18,3764,3819,3755,3786,7599
2023-10-19,3800,3823,3726,3744,6563
2023-10-20,3755,3765,3698,3750,7943
2023-10-23,3718,3748,3699,3730,5028
2023-10-24,3725,3725,3629,3647,5225
2023-10-25,3656,3666,3603,3655,5688
2023-10-26,3640,3757,3637,3725,5175
2023-10-27,3729,3755,3679,3738,3931
2023-10-30,3759,3769,3695,3703,3172
2023-10-31,3703,3712,3626,3639,4748
2023-11-01,3651,3688,3620,3649,3436
2023-11-02,3658,3757,3653,3743,5127
2023-11-03,3740,3758,3713,3719,3255
2023-11-06,3700,3738,3677,3699,4464
2023-11-07,3707,3747,3660,3670,3828
2023-11-08,3674,3728,3672,3707,2451
2023-11-09,3700,3726,3673,3686,1706
2023-11-10,3683,3748,3683,3736,1991
2023-11-14,3751,3830,3751,3824,2969
2023-11-15,3829,3904,3828,3900,2674
2023-11-16,3878,3915,3863,3873,951
2023-11-17,3850,3850,3788,3810,1107
2023-11-20,3821,3829,3780,3805,330
2023-11-21,3827,3877,3817,3820,818
2023-11-22,3816,3881,3813,3854,1969
2023-11-23,3830,3851,3820,3829,886
2023-11-24,3819,3820,3778,3783,1131
2023-11-27,3780,3798,3744,3767,915
2023-11-28,3769,3790,3744,3758,959
2023-11-29,3743,3774,3710,3734,1393
2023-11-30,3738,3761,3737,3755,1157
2023-12-01,3685,3735,3685,3733,459
2023-12-04,3705,3705,3670,3678,156
2023-12-05,3686,3690,3612,3633,318
2023-12-06,3633,3636,3546,3604,301
2023-12-07,3540,3592,3530,3578,143
2023-12-08,3596,3640,3596,3600,50
2023-12-11,3650,3650,3610,3610,74
2023-12-12,3620,3620,3605,3608,25
2023-12-13,3580,3580,3580,3580,111
2023-12-14,3585,3585,3585,3585,26
