Timestamp (UTC),Open,High,Low,Close,FCPO Aug25: Volume
2025-02-26,4300,4355,4289,4339,2255
2025-02-27,4337,4339,4236,4267,3186
2025-02-28,4274,4312,4252,4302,3099
2025-03-03,4289,4289,4229,4231,1270
2025-03-04,4253,4258,4113,4122,4147
2025-03-05,4135,4208,4110,4189,4257
2025-03-06,4187,4230,4134,4223,4154
2025-03-07,4213,4335,4200,4313,9452
2025-03-10,4328,4338,4205,4219,5871
2025-03-11,4224,4267,4174,4212,4755
2025-03-12,4217,4254,4180,4208,4884
2025-03-13,4216,4279,4197,4279,3145
2025-03-14,4276,4280,4250,4261,92
2025-03-14,4259,4323,4240,4306,3355
2025-03-17,4306,4325,4193,4201,2907
2025-03-19,4251,4268,4174,4213,4804
2025-03-20,4212,4274,4191,4219,8189
2025-03-21,4214,4235,4173,4178,5896
2025-03-24,4167,4182,4103,4124,6122
2025-03-25,4125,4179,4071,4079,5216
2025-03-26,4085,4126,4073,4104,4391
2025-03-27,4106,4154,4100,4138,6612
2025-03-28,4173,4259,4163,4240,6642
2025-04-02,4355,4358,4308,4331,7122
2025-04-03,4334,4347,4279,4303,6665
2025-04-04,4268,4271,4151,4163,9632
2025-04-07,4101,4130,4011,4033,10646
2025-04-08,4059,4131,4035,4055,11880
2025-04-09,4054,4098,3953,4008,10630
2025-04-10,3962,4113,3960,4073,11441
2025-04-11,4061,4103,4042,4103,8463
2025-04-14,4097,4097,4016,4069,6192
2025-04-15,4064,4068,3980,4009,9517
2025-04-16,4009,4027,3969,3980,11423
2025-04-17,4000,4048,3975,3984,9487
2025-04-18,3995,4033,3956,3962,8032
2025-04-21,3951,3959,3883,3896,7897
2025-04-22,3899,3954,3854,3952,11920
2025-04-23,3954,4043,3925,4024,14696
2025-04-24,4012,4040,3993,4025,10559
2025-04-25,4040,4134,4023,4051,13424
2025-04-28,4018,4020,3937,3958,7379
2025-04-29,3978,3991,3922,3934,7161
2025-04-30,3930,3936,3873,3904,11068
2025-05-02,3933,3960,3825,3880,10666
2025-05-05,3816,3841,3765,3823,7732
2025-05-06,3819,3841,3769,3793,10873
2025-05-07,3786,3794,3721,3733,13815
2025-05-08,3730,3826,3707,3816,14574
2025-05-09,3817,3868,3760,3831,14836
2025-05-13,3886,3941,3856,3898,18372
2025-05-14,3912,3990,3897,3918,26920
2025-05-15,3930,3963,3834,3854,22735
2025-05-16,3845,3870,3793,3812,30230
2025-05-19,3846,3895,3840,3884,28223
2025-05-20,3876,3940,3861,3910,32570
2025-05-21,3912,3935,3875,3896,33189
2025-05-22,3901,3910,3802,3821,29791
2025-05-23,3836,3864,3813,3827,26560
2025-05-26,3837,3837,3774,3829,16292
2025-05-27,3820,3873,3797,3868,23625
2025-05-28,3870,3912,3851,3899,26860
2025-05-29,3897,3966,3882,3933,30071
2025-05-30,3923,3932,3848,3878,30587
2025-06-03,3926,3977,3905,3934,41219
2025-06-04,3951,3969,3907,3950,28453
2025-06-05,3947,3956,3889,3904,27788
2025-06-06,3917,3939,3884,3917,28785
2025-06-09,3932,3954,3913,3925,23405
2025-06-10,3942,3947,3861,3864,33741
2025-06-11,3874,3877,3810,3839,27927
2025-06-12,3839,3889,3820,3840,24673
2025-06-13,3860,3942,3846,3927,40834
2025-06-16,4035,4112,4034,4103,29549
2025-06-17,4127,4134,4061,4074,22491
2025-06-18,4087,4114,4070,4100,13313
2025-06-19,4109,4125,4086,4097,6750
2025-06-20,4106,4136,4076,4105,7413
2025-06-23,4098,4128,4092,4115,5454
2025-06-24,4106,4112,3964,3983,9621
2025-06-25,3985,4007,3951,3957,7393
2025-06-26,3966,4011,3954,4005,6943
2025-06-30,3963,3996,3955,3979,2195
2025-07-01,3982,3982,3942,3966,6280
2025-07-02,3974,4077,3959,4056,5577
2025-07-03,4061,4100,4049,4084,3586
2025-07-04,4078,4100,4051,4052,3138
2025-07-07,4034,4067,4026,4062,7406
2025-07-08,4058,4162,4051,4131,5978
2025-07-09,4135,4175,4125,4134,4633
2025-07-10,4204,4204,4110,4118,4674
2025-07-11,4117,4203,4100,4144,1933
2025-07-14,4139,4205,4134,4183,4060
2025-07-15,4182,4191,4094,4108,5851
2025-07-16,4128,4163,4104,4158,2872
2025-07-17,4156,4175,4111,4138,2482
2025-07-18,4138,4301,4129,4261,4211
2025-07-21,4242,4252,4159,4172,1687
2025-07-22,4194,4215,4160,4196,1347
2025-07-23,4181,4260,4172,4244,1096
2025-07-24,4254,4299,4224,4258,1096
2025-07-25,4243,4252,4174,4221,1479
2025-07-28,4208,4210,4148,4149,989
2025-07-29,4188,4205,4132,4189,1364
2025-07-30,4210,4215,4190,4209,648
2025-07-31,4193,4205,4169,4170,572
2025-08-01,4180,4209,4155,4209,441
2025-08-04,4149,4175,4144,4164,230
2025-08-05,4200,4276,4200,4250,225
2025-08-06,4250,4250,4207,4220,196
2025-08-07,4215,4222,4196,4202,362
2025-08-08,4240,4240,4205,4212,32
2025-08-11,4214,4350,4214,4350,21
2025-08-12,4400,4400,4357,4370,55
2025-08-13,4415,4415,4415,4415,20
