Timestamp (UTC),Open,High,Low,Close,FCPO Dec24: Volume
5/28/2024,3924,4005,3924,3995,2622
5/29/2024,3985,4065,3978,4057,3089
5/30/2024,4036,4045,3985,4004,4855
5/31/2024,4004,4078,3985,4063,6094
6/4/2024,3958,3958,3905,3934,3078
6/5/2024,3925,3960,3919,3933,2157
6/6/2024,3938,4003,3922,3984,1090
6/7/2024,4006,4031,3989,3991,2516
6/10/2024,3954,3975,3942,3955,815
6/11/2024,3967,3990,3921,3940,1781
6/12/2024,3938,3988,3926,3967,2492
6/13/2024,3976,3994,3936,3940,4993
6/14/2024,3933,3975,3919,3924,4543
6/18/2024,3920,3921,3867,3878,4896
6/19/2024,3876,3933,3875,3918,1957
6/20/2024,3916,3970,3902,3963,1543
6/21/2024,3956,3965,3907,3913,2725
6/24/2024,3891,3925,3882,3902,1493
6/25/2024,3900,3908,3864,3872,2972
6/26/2024,3880,3909,3851,3892,2190
6/27/2024,3889,3920,3873,3905,2040
6/28/2024,3910,3933,3900,3912,4235
7/1/2024,3950,3994,3947,3963,2877
7/2/2024,3979,4068,3972,4055,5158
7/3/2024,4056,4069,3993,4051,3273
7/4/2024,4056,4086,4023,4032,3045
7/5/2024,4040,4059,4009,4018,2765
7/9/2024,3995,3995,3924,3951,5331
7/10/2024,3942,3942,3852,3897,7882
7/11/2024,3902,3910,3871,3903,1912
7/12/2024,3910,3963,3885,3893,3057
7/15/2024,3860,3903,3840,3870,2767
7/16/2024,3856,3930,3850,3924,2779
7/17/2024,3909,3964,3904,3921,2782
7/18/2024,3932,3945,3893,3924,3586
7/19/2024,3924,3952,3905,3950,1432
7/22/2024,3934,3982,3934,3968,2014
7/23/2024,3965,4000,3945,3953,2572
7/24/2024,3958,3979,3897,3915,6267
7/25/2024,3908,3917,3864,3905,5250
7/26/2024,3910,3951,3894,3925,3647
7/29/2024,3870,3929,3847,3881,6410
7/30/2024,3876,3916,3850,3888,5216
7/31/2024,3880,3887,3856,3881,5142
8/1/2024,3888,3907,3809,3824,14888
8/2/2024,3820,3878,3809,3858,10878
8/5/2024,3790,3833,3731,3740,11306
8/6/2024,3738,3748,3654,3663,13312
8/7/2024,3660,3700,3646,3668,10366
8/8/2024,3698,3720,3645,3676,10396
8/9/2024,3685,3740,3685,3717,6543
8/12/2024,3682,3708,3658,3670,5238
8/13/2024,3678,3695,3635,3658,5484
8/14/2024,3666,3675,3605,3671,9084
8/15/2024,3663,3689,3660,3676,7472
8/16/2024,3669,3715,3650,3657,9586
8/19/2024,3685,3698,3635,3686,10728
8/20/2024,3675,3718,3673,3694,7942
8/21/2024,3696,3755,3694,3735,9308
8/22/2024,3744,3815,3723,3814,15083
8/23/2024,3809,3863,3780,3852,12460
8/26/2024,3861,3973,3853,3904,13601
8/27/2024,3925,3958,3897,3899,11388
8/28/2024,3911,3921,3881,3897,7042
8/29/2024,3885,3921,3848,3912,7112
8/30/2024,3912,3972,3901,3946,7975
9/2/2024,3896,3913,3871,3902,7371
9/3/2024,3906,3957,3881,3903,11624
9/4/2024,3911,3923,3839,3859,11417
9/5/2024,3855,3897,3823,3891,8890
9/6/2024,3885,3922,3858,3875,8838
9/9/2024,3860,3874,3825,3865,11227
9/10/2024,3869,3877,3830,3841,16986
9/11/2024,3845,3906,3817,3855,15331
9/12/2024,3855,3855,3783,3807,19322
9/13/2024,3813,3864,3772,3776,31890
9/17/2024,3719,3760,3702,3735,28510
9/18/2024,3741,3856,3738,3848,29091
9/19/2024,3844,3967,3819,3879,60543
9/20/2024,3899,3950,3879,3948,30067
9/23/2024,3984,4040,3961,3977,39907
9/24/2024,3984,4022,3952,3989,34582
9/25/2024,4003,4069,3990,4044,41907
9/26/2024,4037,4155,4029,4152,43642
9/27/2024,4158,4199,4030,4052,54467
9/30/2024,4042,4064,3987,3998,29566
10/1/2024,4017,4046,3994,4009,29207
10/2/2024,4000,4198,4000,4196,55833
10/3/2024,4177,4229,4121,4182,51237
10/4/2024,4190,4350,4175,4305,45627
10/7/2024,4252,4349,4247,4345,32379
10/8/2024,4337,4408,4241,4271,52841
10/9/2024,4276,4302,4194,4251,42191
10/10/2024,4236,4285,4187,4235,43678
10/11/2024,4240,4352,4239,4350,47486
10/14/2024,4293,4404,4289,4314,40082
10/15/2024,4300,4321,4236,4268,38576
10/16/2024,4262,4361,4257,4335,33041
10/17/2024,4344,4359,4274,4295,26097
10/18/2024,4305,4399,4250,4277,18243
10/21/2024,4250,4336,4250,4323,8569
10/22/2024,4332,4412,4315,4411,9328
10/23/2024,4419,4540,4409,4512,10171
10/24/2024,4506,4642,4475,4638,9120
10/25/2024,4619,4691,4564,4584,10327
10/28/2024,4569,4635,4530,4576,4157
10/29/2024,4577,4702,4569,4683,7476
10/30/2024,4670,4743,4637,4740,7778
11/1/2024,4802,4923,4790,4911,8597
11/4/2024,4883,4957,4870,4938,6691
11/5/2024,4930,4935,4836,4857,7919
11/6/2024,4857,4963,4830,4959,6134
11/7/2024,4928,5055,4910,4991,5948
11/8/2024,5009,5147,5007,5147,11709
11/11/2024,5121,5239,5100,5236,4130
11/12/2024,5204,5233,5070,5082,9085
11/13/2024,5103,5147,4901,5050,7087
11/14/2024,5021,5069,4883,5003,4725
11/15/2024,4993,5122,4955,5119,4293
11/18/2024,5045,5054,4938,4970,2837
11/19/2024,4976,5071,4890,5016,1789
11/20/2024,5040,5055,4921,4928,2066
11/21/2024,4926,4931,4758,4900,2803
11/22/2024,4855,4884,4785,4787,2653
11/25/2024,4855,4868,4810,4828,929
11/26/2024,4836,4890,4808,4851,2555
11/27/2024,4872,4945,4829,4925,2697
11/28/2024,4924,5060,4924,5054,1853
11/29/2024,5100,5300,5039,5236,2640
12/2/2024,5300,5300,5191,5217,193
12/3/2024,5260,5345,5226,5343,532
12/4/2024,5363,5390,5251,5288,216
12/5/2024,5292,5345,5292,5333,68
12/6/2024,5350,5352,5300,5337,101
12/9/2024,5329,5329,5274,5310,95
12/10/2024,5275,5285,5192,5226,163
12/11/2024,5099,5134,5050,5113,157
12/12/2024,5090,5152,5014,5142,185
12/13/2024,5139,5148,5132,5145,60
